network,station,latitude,longitude,depth
CI,LRL,35.47954,-117.68212,-1.34
CI,LRL,35.47954,-117.68212,-1.34
CI,LRM,35.47737,-117.69000,-1.222
CI,LRR,34.52629,-118.02867,-0.88
CI,LRR2,34.52706,-118.02998,-0.906
CI,LRR2,34.52706,-118.02998,-0.906
CI,LRR2,34.52706,-118.02998,-0.906
CI,LRR2,34.52706,-118.02998,-0.906
CI,LRR2,34.52706,-118.02998,-0.906
CI,LRR2,34.52706,-118.02998,-0.906
PG,LSD,35.29733,-120.84300,-0.244
NC,LSM,40.27981,-121.30283,-1.821
NP,LT2,34.52149,-117.99099,-0.856
CI,LTC,33.49378,-115.07700,-0.275
LI,LTH,46.46170,-119.41768,-0.157
LI,LTH,46.46170,-119.41768,-0.157
LI,LTH,46.46170,-119.41768,-0.157
LI,LTH,46.46170,-119.41768,-0.157
LI,LTH,46.46170,-119.41768,-0.157
LI,LTH,46.46170,-119.41768,-0.157
LI,LTL,30.53740,-90.76600,-0.021
LI,LTL,30.53740,-90.76600,-0.021
LI,LTL,30.53740,-90.76600,-0.021
LI,LTL,30.53740,-90.76600,-0.021
LI,LTL,30.53740,-90.76600,-0.021
LI,LTL,30.53740,-90.76600,-0.021
CI,LTM,33.91505,-114.91908,-0.749
CI,LTP,33.88110,-118.17568,-0.02
CI,LTP,33.88110,-118.17568,-0.02
CI,LTP,33.88110,-118.17568,-0.02
CI,LTP,33.88110,-118.17568,-0.02
CI,LTP,33.88110,-118.17568,-0.02
CI,LTP,33.88110,-118.17568,-0.02
CI,LTP,33.88110,-118.17568,-0.02
CI,LTP,33.88110,-118.17568,-0.02
NP,LTR,34.52110,-117.99030,-0.855
CI,LTR,34.52110,-117.99030,-0.855
CI,LUC,34.45476,-116.96474,-0.855
CI,LUC2,34.45638,-116.96423,-0.886
CI,LUC2,34.45638,-116.96423,-0.886
CI,LUC2,34.45638,-116.96423,-0.886
CI,LUC2,34.45638,-116.96423,-0.886
CI,LUC2,34.45638,-116.96423,-0.886
CI,LUC2,34.45638,-116.96423,-0.886
CI,LUG,34.36560,-117.36683,-1.14
CI,LUG,34.36560,-117.36683,-1.14
CI,LUG,34.36560,-117.36683,-1.14
CI,LUG,34.36560,-117.36683,-1.14
CI,LUG,34.36560,-117.36683,-1.14
CI,LUG,34.36560,-117.36683,-1.14
CI,LUG,34.36560,-117.36683,-1.14
CI,LUG,34.36560,-117.36683,-1.14
CI,LUS,33.01375,-117.16305,-0.12
CI,LUS,33.01375,-117.16305,-0.12
CI,LUS,33.01375,-117.16305,-0.12
CI,LUS,33.01375,-117.16305,-0.12
CI,LUS,33.01375,-117.16305,-0.12
CI,LUS,33.01375,-117.16305,-0.12
CI,LUS,33.01375,-117.16305,-0.12
AZ,LVA2,33.35160,-116.56150,-1.435
AZ,LVA2,33.35160,-116.56150,-1.435
AZ,LVA2,33.35160,-116.56150,-1.435
AZ,LVA2,33.35160,-116.56150,-1.435
AZ,LVA2,33.35160,-116.56150,-1.435
CI,LVO,34.55580,-119.88387,-0.275
CI,LVO,34.55580,-119.88387,-0.275
CI,LVO,34.55580,-119.88387,-0.275
CI,LVO,34.55580,-119.88387,-0.275
CI,LVO,34.55580,-119.88387,-0.275
CI,LVO,34.55580,-119.88387,-0.275
CI,LVO,34.55580,-119.88387,-0.275
CI,LVY,34.17408,-119.15636,-0.011
CI,LVY,34.17408,-119.15636,-0.012
CI,LVY,34.17408,-119.15636,-0.011
CI,LVY,34.17408,-119.15636,-0.012
CI,LVY,34.17408,-119.15636,-0.011
CI,LVY,34.17408,-119.15636,-0.011
CI,LVY,34.17408,-119.15636,-0.011
CI,LVY,34.17408,-119.15636,-0.012
CI,LVY,34.17408,-119.15636,-0.011
CI,LVY,34.17408,-119.15636,-0.011
CI,LVY,34.17408,-119.15636,-0.011
CI,LYP,32.70333,-116.75480,-0.886
CI,LYP,32.70333,-116.75480,-0.886
CI,LYP,32.70333,-116.75480,-0.886
CI,LYP,32.70333,-116.75480,-0.886
CI,LYP,32.70333,-116.75480,-0.886
CI,LYP,32.70333,-116.75480,-0.886
CI,LYP,32.70333,-116.75480,-0.886
CI,LYP,32.70333,-116.75480,-0.886
CI,LYP,32.70333,-116.75480,-0.886
CI,LYP,32.70333,-116.75480,-0.886
CI,LYP,32.70333,-116.75480,-0.886
CI,MAG,35.36165,-118.92282,-0.135
CI,MAG,35.36165,-118.92282,-0.135
CI,MAG,35.36165,-118.92282,-0.135
CI,MAG,35.36165,-118.92282,-0.135
CI,MAG,35.36165,-118.92282,-0.135
CI,MAN,34.89432,-120.08043,-0.966
CI,MAN,34.89432,-120.08043,-0.966
CI,MAN,34.89432,-120.08043,-0.966
CI,MAN,34.89432,-120.08043,-0.966
CI,MAN,34.89432,-120.08043,-0.966
CI,MAN,34.89432,-120.08043,-0.967
CI,MAN,34.89432,-120.08043,-0.967
CI,MAN,34.89432,-120.08043,-0.966
CI,MAR,35.00260,-119.34022,-0.411
NC,MBE,36.74538,-119.28286,-0.99
NC,MBU,37.55973,-120.07561,-1.248
NN,MCA,36.64650,-117.28140,-0.303
NN,MCA,36.64650,-117.28140,-0.303
NC,MCB,37.64439,-118.89683,-2.391
NC,MCB,37.64439,-118.89683,-2.391
BK,MCCM,38.14478,-122.88018,0.007
BK,MCCM,38.14478,-122.88018,0.007
NC,MCO,37.61899,-118.86295,-2.186
NC,MCS,37.65487,-118.90576,-2.417
NN,MCSO,38.51740,-118.62920,-1.339
CI,MCT,34.22645,-116.04073,-0.661
CI,MCT,34.22645,-116.04073,-0.661
CI,MCT,34.22645,-116.04073,-0.661
CI,MCT,34.22645,-116.04073,-0.661
CI,MCT,34.22645,-116.04073,-0.661
CI,MCT,34.22645,-116.04073,-0.661
CI,MCT,34.22645,-116.04073,-0.661
CI,MCT,34.22645,-116.04073,-0.661
NC,MCV,37.59003,-118.82911,-2.542
NC,MCY,37.64293,-119.02914,-2.943
CI,MDA,33.91380,-117.00067,-0.82
NC,MDC,37.70969,-119.04186,-2.493
NC,MDH,37.67975,-118.90882,-2.349
NC,MDP,37.63246,-119.07972,-2.315
NC,MDP,37.63246,-119.07972,-2.315
NC,MDPB,37.63227,-119.07935,-2.36
NC,MDPB,37.63227,-119.07935,-2.36
NC,MDY,37.65804,-119.01215,-2.789
NC,MDY,37.65804,-119.01215,-2.789
CI,MEC,33.63538,-116.02928,-0.448
CI,MES,34.26311,-119.09588,-0.069
CI,MES,34.26311,-119.09588,-0.069
CI,MES,34.26311,-119.09588,-0.069
ZY,MGD,33.18884,-116.76064,-1.3
ZY,MGD,33.18884,-116.76064,-1.3
CI,MGE,33.81841,-116.36874,-0.068
CI,MGE,33.81841,-116.36874,-0.068
CI,MGE,33.81841,-116.36874,-0.068
CI,MGE,33.81841,-116.36874,-0.068
CI,MGE,33.81841,-116.36874,-0.068
CI,MGE,33.81841,-116.36874,-0.068
CI,MGE,33.81841,-116.36874,-0.068
CI,MGE,33.81841,-116.36874,-0.068
NN,MGM,37.44117,-117.49650,-2.1
ZY,MGUY,34.24880,-118.51870,-0.25
ZY,MGUY,34.24880,-118.51870,-0.25
BK,MHC,37.34164,-121.64257,-1.25
BK,MHC,37.34164,-121.64257,-1.25
BK,MHC,37.34164,-121.64257,-1.25
BK,MHC,37.34164,-121.64257,-1.25
BK,MHC,37.34164,-121.64257,-1.25
BK,MHC,37.34164,-121.64257,-1.25
BK,MHC,37.34164,-121.64257,-1.25
BK,MHC,37.34164,-121.64257,-1.25
BK,MHC,37.34164,-121.64257,-1.25
BK,MHC,37.34164,-121.64257,-1.25
BK,MHC,37.34164,-121.64257,-1.25
NC,MHD,37.11707,-119.89496,-0.147
NC,MHD,37.11707,-119.89496,-0.147
CI,MIK,34.13688,-118.12601,-0.275
CI,MIK,34.13688,-118.12601,-0.275
CI,MIK,34.13688,-118.12601,-0.275
CI,MIK,34.13688,-118.12601,-0.275
CI,MIK,34.13688,-118.12601,-0.275
CI,MIK,34.13688,-118.12601,-0.275
CI,MIK,34.13688,-118.12601,-0.275
CI,MIK,34.13688,-118.12601,-0.275
CI,MIK,34.13688,-118.12601,-0.275
CI,MIKB,34.13688,-118.12601,-0.231
CI,MIKB,34.13688,-118.12601,-0.231
CI,MIKB,34.13688,-118.12601,-0.231
CI,MIKB,34.13688,-118.12601,-0.231
CI,MIKB,34.13688,-118.12601,-0.231
CI,MIKB,34.13688,-118.12601,-0.231
NN,MIL,38.02470,-118.18680,-2.03
NC,MINS,37.65377,-119.06093,-2.796
NC,MINS,37.65377,-119.06093,-2.796
CI,MIR,33.41621,-116.08171,-0.03
CI,MIS,33.74030,-118.33517,-0.299
CI,MIS,33.74030,-118.33517,-0.299
CI,MIS,33.74030,-118.33517,-0.299
CI,MIS,33.74030,-118.33517,-0.299
CI,MIS,33.74030,-118.33517,-0.299
CI,MIS,33.74030,-118.33517,-0.299
ZY,MK3,34.24550,-118.53030,-0.007
ZY,MKDR,34.21730,-118.52350,-0.24
PG,ML,35.32250,-120.60250,-0.762
CI,MLAC,37.63019,-118.83605,-2.162
CI,MLAC,37.63019,-118.83605,-2.162
CI,MLAC,37.63019,-118.83605,-2.162
CI,MLAC,37.63019,-118.83605,-2.162
CI,MLAC,37.63019,-118.83605,-2.162
CI,MLAC,37.63019,-118.83605,-2.162
CI,MLAC,37.63019,-118.83605,-2.162
CI,MLAC,37.63019,-118.83605,-2.162
CI,MLAC,37.63019,-118.83605,-2.162
PG,MLD,35.32250,-120.60250,-0.762
PG,MLD,35.32250,-120.60250,-0.762
ZY,MLDN,32.65202,-115.82495,0
ZY,MLDN,32.65202,-115.82495,0
NC,MLI,37.63676,-119.01791,-3.075
NC,MLI,37.63676,-119.01791,-3.075
CI,MLL,34.09125,-116.93713,-1.48
CI,MLS,34.00460,-117.56162,-0.23
CI,MLS,34.00460,-117.56162,-0.23
CI,MLS,34.00460,-117.56162,-0.23
CI,MLS,34.00460,-117.56162,-0.23
CI,MLS,34.00460,-117.56162,-0.23
CI,MLS,34.00460,-117.56162,-0.23
CI,MLS,34.00460,-117.56162,-0.23
CI,MLS,34.00460,-117.56162,-0.23
CI,MMC,33.57304,-117.76258,-0.055
CI,MMC,33.57304,-117.76258,-0.046
CI,MMC,33.57304,-117.76258,-0.046
CI,MMC,33.57304,-117.76258,-0.055
CI,MMC,33.57304,-117.76258,-0.046
CI,MMC,33.57304,-117.76258,-0.055
NC,MMI,37.41962,-119.74381,-1.288
NC,MMLB,37.65909,-118.97907,-2.656
NC,MMLB,37.65909,-118.97907,-2.656
NC,MMP,37.60971,-119.02870,-2.818
NC,MMT,37.37604,-119.17962,-2.714
CI,MNO,33.94738,-117.17278,-0.564
CI,MNO,33.94738,-117.17278,-0.564
CI,MNO,33.94738,-117.17278,-0.564
CI,MNO,33.94738,-117.17278,-0.564
CI,MNO,33.94738,-117.17278,-0.564
CI,MNO,33.94738,-117.17278,-0.564
CI,MNO,33.94738,-117.17278,-0.564
CI,MNO,33.94738,-117.17278,-0.564
CI,MNO,33.94738,-117.17278,-0.564
BK,MNRC,38.87874,-122.44277,-0.709
BK,MNRC,38.87874,-122.44277,-0.709
BK,MNRC,38.87874,-122.44277,-0.709
BK,MNRC,38.87874,-122.44277,-0.709
BK,MNRC,38.87874,-122.44277,-0.709
CI,MNT,34.45690,-118.44440,-0.701
BK,MOD,41.90246,-120.30295,-1.554
BK,MOD,41.90246,-120.30295,-1.554
BK,MOD,41.90246,-120.30295,-1.554
AZ,MONP,32.89270,-116.42250,-1.92
AZ,MONP,32.89270,-116.42250,-1.92
AZ,MONP,32.89270,-116.42250,-1.92
AZ,MONP2,32.89200,-116.42230,-1.875
AZ,MONP2,32.89200,-116.42230,-1.875
AZ,MONP2,32.89200,-116.42230,-1.875
AZ,MONP2,32.89200,-116.42230,-1.875
CI,MOP,34.28096,-118.90469,-0.141
CI,MOP,34.28096,-118.90469,-0.141
CI,MOP,34.28096,-118.90469,-0.141
CI,MOP,34.28096,-118.90469,-0.141
CI,MOP,34.28096,-118.90469,-0.141
CI,MOP,34.28096,-118.90469,-0.141
CI,MOP,34.28096,-118.90469,-0.141
CI,MOP,34.28096,-118.90469,-0.141
CI,MOP,34.28096,-118.90469,-0.141
CI,MOR,33.50388,-117.13993,-0.331
CI,MOR,33.50388,-117.13993,-0.331
CI,MOR,33.50388,-117.13993,-0.331
CI,MOV,34.15587,-116.50247,-1.246
CI,MPI,34.81258,-119.14530,-2.673
CI,MPI,34.81258,-119.14530,-2.673
CI,MPI,34.81258,-119.14530,-2.673
CI,MPI,34.81258,-119.14530,-2.673
CI,MPI,34.81258,-119.14530,-2.673
CI,MPI,34.81258,-119.14530,-2.673
CI,MPI,34.81258,-119.14530,-2.673
CI,MPI,34.81258,-119.14530,-2.673
ZY,MPKP,34.28710,-118.88160,-0.24
ZY,MPKP,34.28710,-118.88160,-0.24
CI,MPM,36.05799,-117.48901,-1.839
CI,MPM,36.05799,-117.48901,-1.839
CI,MPM,36.05799,-117.48901,-1.839
CI,MPM,36.05799,-117.48901,-1.839
CI,MPM,36.05799,-117.48901,-1.839
CI,MPM,36.05799,-117.48901,-1.839
CI,MPM,36.05799,-117.48901,-1.839
CI,MPM,36.05799,-117.48901,-1.839
CI,MPP,34.88848,-119.81362,-1.739
CI,MPP,34.88848,-119.81362,-1.739
CI,MPP,34.88848,-119.81362,-1.739
CI,MPP,34.88848,-119.81362,-1.739
CI,MPP,34.88848,-119.81362,-1.739
CI,MPP,34.88848,-119.81362,-1.739
CI,MPP,34.88848,-119.81362,-1.739
CI,MPP,34.88848,-119.81362,-1.739
NC,MPR,37.80431,-120.01410,-1.386
NC,MQ1P,37.61278,-119.02131,-2.74
NC,MQ2P,37.64311,-119.02910,-2.955
NC,MQ3P,37.61713,-119.00687,-2.62
NC,MRH,36.28628,-119.08710,-0.432
NC,MRH,36.28628,-119.08710,-0.432
CI,MRS,35.42522,-116.88957,-1
CI,MRS,35.42522,-116.88957,-1
CI,MRV,34.06137,-116.54380,-0.936
CI,MSC,34.03852,-116.64795,-0.938
CI,MSC,34.03852,-116.64795,-0.938
CI,MSC,34.03852,-116.64795,-0.938
CI,MSC,34.03852,-116.64795,-0.938
CI,MSC,34.03852,-116.64795,-0.938
CI,MSC,34.03852,-116.64795,-0.938
CI,MSJ,33.80801,-116.96789,-0.466
CI,MSJ,33.80801,-116.96789,-0.466
CI,MSJ,33.80801,-116.96789,-0.466
CI,MSJ,33.80801,-116.96789,-0.466
CI,MSJ,33.80801,-116.96789,-0.466
CI,MSJ,33.80801,-116.96789,-0.466
CI,MSJ,33.80801,-116.96789,-0.466
CI,MSJ,33.80801,-116.96789,-0.466
CI,MSJ,33.80801,-116.96789,-0.466
NC,MSL,37.61672,-118.95657,-2.479
CI,MTA,33.42654,-117.37927,-0.785
CI,MTA,33.42654,-117.37927,-0.785
CI,MTA,33.42654,-117.37927,-0.785
CI,MTA,33.42654,-117.37927,-0.785
CI,MTA,33.42654,-117.37927,-0.785
CI,MTA,33.42654,-117.37927,-0.785
CI,MTA,33.42654,-117.37927,-0.785
CI,MTA,33.42654,-117.37927,-0.785
CI,MTA,33.42654,-117.37927,-0.785
NC,MTC,37.63155,-118.96606,-2.371
NC,MTC,37.63155,-118.96606,-2.371
CI,MTG,33.19915,-116.64727,-1.092
CI,MTG,33.19915,-116.64727,-1.092
CI,MTG,33.19915,-116.64727,-1.092
CI,MTG,33.19915,-116.64727,-1.092
CI,MTG,33.19915,-116.64727,-1.092
CI,MTG,33.19915,-116.64727,-1.092
CI,MTG,33.19915,-116.64727,-1.092
CI,MTG,33.19915,-116.64727,-1.092
CI,MTG,33.19915,-116.64727,-1.092
CI,MTG,33.19915,-116.64727,-1.092
CI,MTG,33.19915,-116.64727,-1.092
CI,MTG,33.19915,-116.64727,-1.092
CI,MTL,34.26880,-118.23740,-1.54
CI,MTL,34.26880,-118.23740,-1.54
CI,MTL,34.26880,-118.23740,-1.54
CI,MTP,35.48434,-115.55320,-1.588
CI,MTP,35.48434,-115.55320,-1.588
CI,MTP,35.48434,-115.55320,-1.588
CI,MTP,35.48434,-115.55320,-1.588
CI,MTP,35.48434,-115.55320,-1.588
CI,MTP,35.48434,-115.55320,-1.588
CI,MTP,35.48434,-115.55320,-1.588
CI,MTP,35.48434,-115.55320,-1.588
AZ,MTRP,32.82030,-117.05670,-0.2
AZ,MTRP,32.82030,-117.05670,-0.2
NC,MTU,37.35316,-118.56326,-1.792
CI,MUR,33.59999,-117.19543,-0.562
CI,MUR,33.59999,-117.19543,-0.562
CI,MUR,33.59999,-117.19543,-0.562
CI,MUR,33.59999,-117.19543,-0.562
CI,MUR,33.59999,-117.19543,-0.562
CI,MUR,33.59999,-117.19543,-0.562
CI,MUR,33.59999,-117.19543,-0.562
CI,MUR,33.59999,-117.19543,-0.562
CI,MUR,33.59999,-117.19543,-0.562
CI,MWC,34.22362,-118.05832,-1.725
CI,MWC,34.22362,-118.05832,-1.725
CI,MWC,34.22362,-118.05832,-1.725
CI,MWC,34.22362,-118.05832,-1.725
CI,MWC,34.22362,-118.05832,-1.725
CI,MWC,34.22362,-118.05832,-1.725
CI,MWC,34.22362,-118.05832,-1.725
CI,MWC,34.22362,-118.05832,-1.725
CI,MWC,34.22362,-118.05832,-1.725
CI,MWC,34.22362,-118.05832,-1.725
NC,MYL,37.38349,-120.42052,-0.057
NN,MZP,37.70080,-117.38390,-2.371
NC,N001,37.96041,-122.49414,-0.002
NC,N002,38.18261,-122.14074,-0.012
NC,N003,38.10896,-122.55376,-0.01
NC,N004,38.44905,-122.66136,-0.102
NC,N005,38.53406,-122.78836,-0.033
NC,N006,38.40629,-122.70915,-0.011
NC,N007,38.44645,-122.69519,-0.064
NC,N008,38.42844,-122.68205,-0.166
NC,N009,38.35143,-122.63164,-0.245
NC,N010,38.45293,-122.75930,-0.034
NC,N011,38.30366,-122.68076,-0.064
NC,N012,38.31381,-122.49030,-0.029
NC,N013,38.29930,-122.55018,-0.411
NC,N014,38.24731,-122.60991,-0.014
NC,N015,38.44773,-122.72009,-0.048
NC,N016,38.29875,-122.28484,-0.004
NC,N017,38.05299,-122.65866,-0.208
NC,N018,38.09692,-122.85438,-0.014
NC,N019,38.30111,-122.40128,-0.182
NC,N019B,38.30095,-122.40154,-0.197
NC,N020,38.29639,-122.29480,-0.013
NC,N021,38.29736,-122.28745,-0.005
NC,NAPC,38.43951,-122.25272,-0.716
NC,NBO,37.92144,-122.71806,-0.091
NC,NBRB,38.26021,-122.55179,-0.094
CI,NBS,34.78035,-116.55798,-0.59
CI,NBS,34.78035,-116.55798,-0.59
CI,NBS,34.78035,-116.55798,-0.59
CI,NBS,34.78035,-116.55798,-0.59
CI,NBS,34.78035,-116.55798,-0.59
CI,NBS,34.78035,-116.55798,-0.59
CI,NBS,34.78035,-116.55798,-0.59
CI,NBS,34.78035,-116.55798,-0.59
CI,NBS,34.78035,-116.55798,-0.59
NC,NCC,38.00198,-122.47467,-0.104
CI,NCH,34.94270,-119.67395,-0.665
CI,NCH,34.94270,-119.67395,-0.665
CI,NCH,34.94270,-119.67395,-0.665
CI,NCH,34.94270,-119.67395,-0.665
CI,NCH,34.94270,-119.67395,-0.665
CI,NCH,34.94270,-119.67395,-0.665
CI,NCH,34.94270,-119.67395,-0.665
CI,NCH,34.94270,-119.67395,-0.665
CI,NCH,34.94270,-119.67395,-0.665
CI,NCH,34.94270,-119.67395,-0.665
CI,NCH,34.94270,-119.67395,-0.665
CI,NCH,34.94270,-119.67395,-0.665
CI,NCH,34.94270,-119.67395,-0.665
CI,NCH,34.94270,-119.67395,-0.665
NR,NE70,32.42095,-115.26078,0.023
NR,NE70,32.42095,-115.26078,0.023
NR,NE71,31.68973,-115.90526,-1.155
NR,NE71,31.68973,-115.90526,-1.155
NR,NE72,30.84843,-116.05857,-0.017
NR,NE72,30.84843,-116.05857,-0.017
NR,NE73,30.06510,-115.34847,-0.489
NR,NE73,30.06510,-115.34847,-0.489
NR,NE74,28.00751,-114.01380,-0.021
NR,NE74,28.00751,-114.01380,-0.021
NR,NE75,27.29334,-112.85649,-0.137
NR,NE75,27.29334,-112.85649,-0.137
NR,NE76,26.88894,-111.99905,-0.035
NR,NE76,26.88894,-111.99905,-0.035
NR,NE77,26.01578,-111.36133,-0.04
NR,NE77,26.01578,-111.36133,-0.04
NR,NE78,24.39820,-111.10643,-0.082
NR,NE78,24.39820,-111.10643,-0.082
NR,NE79,23.11937,-109.75611,-0.225
NR,NE79,23.11937,-109.75611,-0.225
NR,NE80,30.50000,-112.31993,-0.225
NR,NE80,30.50000,-112.31993,-0.225
NR,NE81,28.91834,-109.63626,-0.295
NR,NE81,28.91834,-109.63626,-0.295
NR,NE82,26.91566,-109.23084,-0.183
NR,NE82,26.91566,-109.23084,-0.183
NR,NE83,24.73088,-107.73933,-0.028
NR,NE83,24.73088,-107.73933,-0.028
NC,NEA,38.30988,-122.94300,-0.031
CI,NEE,34.82490,-114.59941,-0.17
CI,NEE,34.82490,-114.59941,-0.17
CI,NEE,34.82490,-114.59941,-0.17
CI,NEE,34.82490,-114.59941,-0.17
CI,NEE,34.82490,-114.59941,-0.17
CI,NEE,34.82490,-114.59941,-0.17
CI,NEE2,34.76786,-114.61928,-0.27
CI,NEE2,34.76759,-114.61881,-0.271
CI,NEE2,34.76759,-114.61881,-0.271
CI,NEE2,34.76786,-114.61928,-0.27
CI,NEE2,34.76759,-114.61881,-0.271
CI,NEE2,34.76759,-114.61881,-0.271
CI,NEE2,34.76786,-114.61928,-0.27
CI,NEE2,34.76786,-114.61928,-0.27
CI,NEE2,34.76759,-114.61881,-0.271
CI,NEE2,34.76759,-114.61881,-0.271
CI,NEE2,34.76786,-114.61928,-0.27
CI,NEE2,34.76759,-114.61881,-0.271
CI,NEE2,34.76759,-114.61881,-0.271
CI,NEE2,34.76759,-114.61881,-0.271
CI,NEE2,34.76759,-114.61881,-0.271
CI,NEE2,34.76786,-114.61928,-0.27
NC,NEH,38.33656,-122.81082,-0.084
CI,NEN,34.77539,-118.50099,-0.859
CI,NEN,34.77539,-118.50099,-0.859
CI,NEN,34.77539,-118.50099,-0.859
CI,NEN,34.77539,-118.50099,-0.859
CI,NEN,34.77539,-118.50099,-0.859
CI,NEN,34.77539,-118.50099,-0.859
CI,NEN,34.77539,-118.50099,-0.859
CI,NEN,34.77539,-118.50099,-0.859
CI,NEN,34.77539,-118.50099,-0.859
ZY,NFCN,34.24120,-118.55470,-0.235
ZY,NFCN,34.24120,-118.55470,-0.235
ZY,NFCS,34.23670,-118.55580,-0.23
NC,NFV,38.46769,-122.89651,-0.044
CI,NGBR,34.18791,-118.11517,-0.398
NC,NGVB,38.28043,-122.21582,-0.234
NC,NHC,38.21748,-122.35767,-0.003
NC,NHF,38.04962,-122.52331,-0.039
ZY,NHFS,34.19933,-118.39795,-0.19
CI,NHL,34.39148,-118.59946,-0.542
CI,NHL,34.39148,-118.59946,-0.542
CI,NHL,34.39148,-118.59946,-0.542
NC,NHM,38.15486,-121.80438,-0.033
NC,NHS,38.65652,-122.61442,-1.213
NC,NHV,38.16488,-122.71296,-0.144
CI,NJQ,34.53412,-120.17737,-0.219
CI,NJQ,34.53412,-120.17737,-0.219
CI,NJQ,34.53412,-120.17737,-0.219
CI,NJQ,34.53412,-120.17737,-0.219
CI,NJQ,34.53412,-120.17737,-0.219
CI,NJQ,34.53412,-120.17737,-0.219
CI,NJQ,34.53412,-120.17737,-0.219
CI,NJQ,34.53412,-120.17737,-0.219
CI,NJQ,34.53412,-120.17737,-0.219
NC,NLH,38.12281,-122.14922,-0.18
ZY,NMHP,34.23150,-118.55070,-0.221
ZY,NMHP,34.23150,-118.55070,-0.221
NC,NMI,38.07601,-122.25850,-0.04
NC,NOLB,38.04248,-122.79684,0.007
CI,NOT,34.22869,-118.55829,-0.247
CI,NOT,34.22869,-118.55829,-0.247
CI,NOT,34.22869,-118.55829,-0.247
CI,NOT,34.22869,-118.55829,-0.247
PG,NP,35.08633,-120.47250,-0.452
PG,NPD,35.08633,-120.47250,-0.452
PG,NPD,35.08633,-120.47250,-0.452
CI,NPN,35.46739,-115.26851,-0.935
CI,NPN,35.46739,-115.26851,-0.935
CI,NPN,35.46739,-115.26851,-0.935
NC,NPRB,37.99642,-123.01949,-0.124
CI,NQ088,34.13677,-118.12833,-0.239
NC,NSM,38.34878,-122.57795,-0.711
NC,NSP,38.20025,-122.46440,-0.192
CI,NSS,33.55610,-115.94650,0.016
CI,NSS,33.55610,-115.94650,0.016
CI,NSS,33.55610,-115.94650,0.016
CI,NSS,33.55610,-115.94650,0.016
CI,NSS,33.55610,-115.94650,0.016
CI,NSS,33.55610,-115.94650,0.016
CI,NSS2,33.55553,-115.94586,-0.017
CI,NSS2,33.55553,-115.94586,-0.017
CI,NSS2,33.55553,-115.94586,-0.017
CI,NSS2,33.55553,-115.94586,-0.017
CI,NSS2,33.55553,-115.94586,-0.017
CI,NSS2,33.55553,-115.94586,-0.017
CI,NSS2,33.55553,-115.94586,-0.017
CI,NSS2,33.55553,-115.94586,-0.017
CI,NSS2,33.55553,-115.94586,-0.017
CI,NSS2,33.55553,-115.94586,-0.017
CI,NSS2,33.55553,-115.94586,-0.017
CI,NSS2,33.55553,-115.94586,-0.017
CI,NSS2,33.55553,-115.94586,-0.017
CI,NSS2,33.55553,-115.94586,-0.017
CI,NSS2,33.55553,-115.94586,-0.017
NC,NTAC,37.92372,-122.59648,-0.783
NC,NTO,38.14361,-122.44969,0.002
NC,NTR,38.24039,-122.79842,-0.106
NC,NTYB,38.38921,-122.66297,-0.335
CI,NW2,33.08732,-115.69266,0.1
CI,NWH,33.73314,-117.75109,-0.095
CI,NWH,33.73314,-117.75109,-0.096
CI,NWH,33.73314,-117.75109,-0.096
CI,NWH,33.73314,-117.75109,-0.095
CI,NWH,33.73314,-117.75109,-0.095
CI,NWH,33.73314,-117.75109,-0.096
ZY,NWHP,34.38800,-118.53320,-0.35
ZY,NWHP,34.38800,-118.53320,-0.35
CI,NWR,33.10174,-115.68427,0.117
CI,OAK,34.36363,-118.78439,-0.832
CI,OAT,34.34361,-118.61442,-1.089
CI,OAT,34.34361,-118.61442,-1.089
CI,OAT,34.34361,-118.61442,-1.089
CI,OAT,34.34361,-118.61442,-1.089
CI,OAT,34.34361,-118.61442,-1.089
CI,OAT,34.34361,-118.61442,-1.089
CI,OAT,34.34361,-118.61442,-1.089
CI,OBB,33.16740,-115.63744,0.107
EN,OBS,33.17520,-115.63790,0.064
PG,OC,34.85000,-120.47716,-0.244
ZY,OCBC,32.63120,-115.45050,-0.004
ZY,OCCM,32.64631,-115.87847,0
ZY,OCCM,32.64631,-115.87847,0
CI,OCP,32.74755,-116.01931,-0.155
CI,OCP,32.74755,-116.01931,-0.155
CI,OCP,32.74755,-116.01931,-0.155
CI,OCP,32.74755,-116.01931,-0.155
CI,OCP,32.74755,-116.01931,-0.155
CI,OCP,32.74755,-116.01931,-0.155
CI,OCP,32.74755,-116.01931,-0.155
CI,OCP,32.74755,-116.01931,-0.155
CI,OCP,32.74755,-116.01931,-0.155
CI,OGC,33.78816,-117.84400,-0.064
CI,OGC,33.78816,-117.84400,-0.064
CI,OGC,33.78816,-117.84400,-0.064
CI,OGC,33.78816,-117.84400,-0.064
CI,OKV,34.39697,-119.29874,-0.124
NP,OKV,34.39697,-119.29874,-0.124
CI,OKV,34.39697,-119.29874,-0.124
NP,OKV,34.39697,-119.29874,-0.124
CI,OLI,33.94539,-117.92372,-0.162
CI,OLI,33.94539,-117.92372,-0.162
CI,OLI,33.94539,-117.92372,-0.162
CI,OLI,33.94539,-117.92372,-0.162
CI,OLI,33.94539,-117.92372,-0.162
CI,OLI,33.94539,-117.92372,-0.162
CI,OLI,33.94539,-117.92372,-0.162
